,khipu_id,name,cord_id,cord_name,cord_position,cord_position_index,cord_value,cord_color,num_summands,sum_string,handedness
2588,6000063,QU014,6007584,p99,"[23, 3]",3,252,YB,12,"[40, 3]:34 +[40, 4]:11 +[40, 5]:15 +[40, 6]:20 +[40, 7]:28 +[40, 8]:10 +[40, 9]:14 +[40, 10]:20 +[40, 11]:29 +[40, 12]:11 +[42, 0]:40 +[43, 4]:20 ",72
2589,6000063,QU014,6007630,p145,"[36, 1]",1,100,YB,4,"[40, 10]:20 +[40, 11]:29 +[40, 12]:11 +[42, 0]:40 ",29
2590,6000064,QU015,6007811,p78,"[20, 1]",1,17,BS,3,"[17, 3]:1 +[18, 2]:15 +[20, 0]:1 ",-5
2591,6000064,QU015,6007821,p88,"[24, 1]",1,23,BS,4,"[20, 0]:1 +[20, 1]:17 +[20, 2]:1 +[20, 3]:4 ",-9
2592,6000064,QU015,6007827,p94,"[27, 0]",0,30,BS,3,"[20, 2]:1 +[20, 3]:4 +[24, 0]:25 ",-12
2593,6000064,QU015,6007781,p48,"[11, 0]",0,16,MB,5,"[15, 0]:1 +[19, 0]:1 +[19, 1]:11 +[19, 2]:1 +[19, 3]:2 ",23
2594,6000064,QU015,6007782,p49,"[11, 1]",1,14,MB,3,"[19, 1]:11 +[19, 2]:1 +[19, 3]:2 ",26
2595,6000064,QU015,6007785,p52,"[13, 1]",1,47,BS,4,"[20, 1]:17 +[20, 2]:1 +[20, 3]:4 +[24, 0]:25 ",29
2596,6000065,QU016,6007916,p31,"[8, 2]",2,21,YB,3,"[15, 3]:2 +[16, 0]:1 +[16, 1]:18 ",27
2597,6000065,QU016,6007922,p37,"[10, 1]",1,21,YB,3,"[15, 3]:2 +[16, 0]:1 +[16, 1]:18 ",21
2598,6000068,QU019,6008099,p33,"[4, 1]",1,89,AB,3,"[3, 0]:10 +[3, 1]:57 +[4, 0]:22 ",-6
2599,6000068,QU019,6008179,p113,"[16, 2]",2,22,YB,3,"[12, 3]:14 +[12, 4]:5 +[12, 5]:3 ",-22
2600,6000068,QU019,6008180,p114,"[18, 0]",0,196,YB,5,"[11, 0]:173 +[12, 2]:1 +[12, 3]:14 +[12, 4]:5 +[12, 5]:3 ",-24
2601,6000068,QU019,6008185,p119,"[19, 1]",1,22,YB:MB,3,"[13, 1]:14 +[13, 2]:4 +[13, 3]:4 ",-16
2602,6000068,QU019,6008187,p121,"[20, 1]",1,20,YB,3,"[12, 2]:1 +[12, 3]:14 +[12, 4]:5 ",-31
2603,6000068,QU019,6008211,p145,"[20, 25]",25,12,BS,3,"[15, 0]:1 +[15, 1]:10 +[20, 24]:1 ",-24
2604,6000068,QU019,6008220,p154,"[20, 34]",34,12,AB,3,"[20, 6]:9 +[20, 7]:1 +[20, 8]:2 ",-27
2605,6000068,QU019,6008234,p168,"[26, 2]",2,30,YB,5,"[12, 6]:1 +[12, 7]:15 +[12, 8]:3 +[12, 9]:4 +[16, 0]:7 ",-70
2606,6000068,QU019,6008237,p171,"[27, 2]",2,75,YB,5,"[26, 0]:11 +[26, 1]:11 +[26, 2]:30 +[27, 0]:13 +[27, 1]:10 ",-3
2607,6000068,QU019,6008241,p175,"[29, 2]",2,33,YB,6,"[12, 5]:3 +[12, 6]:1 +[12, 7]:15 +[12, 8]:3 +[12, 9]:4 +[16, 0]:7 ",-78
2608,6000068,QU019,6008077,p11,"[1, 3]",3,20,BS,5,"[20, 24]:1 +[20, 25]:12 +[20, 26]:2 +[20, 27]:2 +[20, 28]:3 ",135
2609,6000068,QU019,6008080,p14,"[1, 6]",6,15,MB,3,"[20, 21]:10 +[20, 22]:2 +[20, 23]:3 ",128
2610,6000068,QU019,6008081,p15,"[1, 7]",7,65,YB,4,"[26, 0]:11 +[26, 1]:11 +[26, 2]:30 +[27, 0]:13 ",152
2611,6000068,QU019,6008083,p17,"[2, 1]",1,44,AB,7,"[18, 2]:13 +[18, 3]:14 +[20, 5]:1 +[20, 6]:9 +[20, 7]:1 +[20, 8]:2 +[20, 9]:4 ",107
2612,6000068,QU019,6008091,p25,"[3, 1]",1,57,AB,9,"[18, 2]:13 +[18, 3]:14 +[20, 5]:1 +[20, 6]:9 +[20, 7]:1 +[20, 8]:2 +[20, 9]:4 +[20, 31]:1 +[20, 34]:12 ",105
2613,6000068,QU019,6008093,p27,"[3, 3]",3,23,BS,3,"[15, 1]:10 +[20, 24]:1 +[20, 25]:12 ",106
2614,6000068,QU019,6008114,p48,"[6, 0]",0,13,AB,4,"[20, 5]:1 +[20, 6]:9 +[20, 7]:1 +[20, 8]:2 ",79
2615,6000068,QU019,6008121,p55,"[6, 7]",7,103,YB,3,"[10, 3]:73 +[10, 4]:10 +[10, 5]:20 ",29
2616,6000068,QU019,6008122,p56,"[7, 0]",0,13,AB,4,"[20, 5]:1 +[20, 6]:9 +[20, 7]:1 +[20, 8]:2 ",71
2617,6000068,QU019,6008129,p63,"[7, 7]",7,54,YB,3,"[26, 1]:11 +[26, 2]:30 +[27, 0]:13 ",105
2618,6000068,QU019,6008130,p64,"[8, 0]",0,11,AB,3,"[20, 5]:1 +[20, 6]:9 +[20, 7]:1 ",62
2619,6000068,QU019,6008135,p69,"[8, 5]",5,36,YB:MB,4,"[19, 1]:22 +[20, 15]:1 +[20, 16]:10 +[20, 17]:3 ",63
2620,6000068,QU019,6008140,p74,"[9, 2]",2,52,YB,3,"[26, 0]:11 +[26, 1]:11 +[26, 2]:30 ",93
2621,6000068,QU019,6008151,p85,"[10, 5]",5,20,YB,3,"[12, 2]:1 +[12, 3]:14 +[12, 4]:5 ",5
2622,6000068,QU019,6008153,p87,"[12, 0]",0,33,YB:AB,4,"[12, 1]:13 +[12, 10]:1 +[12, 11]:15 +[12, 12]:4 ",8
2623,6000068,QU019,6008156,p90,"[12, 3]",3,14,YB,3,"[12, 8]:3 +[12, 9]:4 +[16, 0]:7 ",11
2624,6000068,QU019,6008168,p102,"[13, 1]",1,14,YB:MB,3,"[20, 15]:1 +[20, 16]:10 +[20, 17]:3 ",34
2625,6000068,QU019,6008172,p106,"[14, 1]",1,15,YB:PB,3,"[20, 10]:1 +[20, 11]:10 +[20, 13]:4 ",25
2626,6000068,QU019,6008179,p113,"[16, 2]",2,22,YB,4,"[20, 29]:1 +[20, 30]:8 +[20, 32]:12 +[20, 33]:1 ",38
2627,6000068,QU019,6008182,p116,"[18, 2]",2,13,AB,4,"[20, 5]:1 +[20, 6]:9 +[20, 7]:1 +[20, 8]:2 ",11
2628,6000068,QU019,6008184,p118,"[19, 0]",0,41,YB:MB,5,"[19, 1]:22 +[20, 15]:1 +[20, 16]:10 +[20, 17]:3 +[20, 18]:5 ",15
2629,6000069,QU020,6008285,p8,"[1, 1]",1,14,YB,3,"[0, 4]:2 +[0, 5]:1 +[1, 0]:11 ",-2
2630,6000069,QU020,6008287,p10,"[1, 3]",3,14,YB,3,"[0, 4]:2 +[0, 5]:1 +[1, 0]:11 ",-4
2631,6000069,QU020,6008279,p2,"[0, 1]",1,13,YB,3,"[1, 4]:5 +[2, 0]:4 +[2, 1]:4 ",10
2632,6000069,QU020,6008280,p3,"[0, 2]",2,13,YB,3,"[1, 4]:5 +[2, 0]:4 +[2, 1]:4 ",9
2633,6000070,QU021,6008367,p73,"[10, 4]",4,31,YY:BS,4,"[7, 0]:2 +[7, 1]:21 +[7, 2]:1 +[7, 3]:7 ",-26
2634,6000070,QU021,6008383,p89,"[12, 4]",4,13,YY:BS,3,"[7, 5]:6 +[7, 6]:1 +[7, 7]:6 ",-38
2635,6000070,QU021,6008399,p105,"[14, 4]",4,38,YY:BS,9,"[10, 5]:10 +[10, 6]:3 +[10, 7]:3 +[12, 0]:1 +[12, 1]:2 +[12, 2]:1 +[12, 3]:1 +[12, 4]:13 +[12, 5]:4 ",-22
2636,6000070,QU021,6008335,p41,"[6, 12]",12,38,YY:BB,7,"[6, 15]:2 +[9, 0]:1 +[9, 1]:6 +[9, 2]:4 +[9, 3]:2 +[9, 4]:21 +[9, 5]:2 ",20
2637,6000070,QU021,6008340,p46,"[7, 1]",1,21,YY:BS,5,"[12, 1]:2 +[12, 2]:1 +[12, 3]:1 +[12, 4]:13 +[12, 5]:4 ",42
2638,6000070,QU021,6008343,p49,"[7, 4]",4,49,YY:BS,4,"[10, 1]:6 +[10, 2]:7 +[10, 3]:5 +[10, 4]:31 ",22
2639,6000070,QU021,6008367,p73,"[10, 4]",4,31,YY:BS,5,"[12, 4]:13 +[12, 5]:4 +[12, 6]:5 +[14, 0]:1 +[14, 1]:8 ",22
2640,6000070,QU021,6008383,p89,"[12, 4]",4,13,YY:BS,3,"[14, 1]:8 +[14, 2]:2 +[14, 3]:3 ",14
2641,6000072,UR001,6008772,p272,"[31, 4]",4,456,W,3,"[12, 4]:392 +[12, 9]:63 +[15, 4]:1 ",-141
2642,6000072,UR001,6008884,p384,"[43, 11]",11,105,MB,5,"[38, 2]:1 +[38, 3]:1 +[38, 4]:52 +[38, 6]:1 +[38, 9]:50 ",-61
2643,6000072,UR001,6008623,p123,"[12, 3]",3,103,W,3,"[25, 4]:101 +[29, 1]:1 +[29, 2]:1 ",106
2644,6000072,UR001,6008675,p175,"[19, 9]",9,21,AB,3,"[31, 13]:1 +[33, 1]:3 +[33, 3]:17 ",109
2645,6000073,UR004,6009136,p64,"[4, 14]",14,25,MB,3,"[0, 4]:1 +[0, 7]:2 +[0, 10]:22 ",-56
2646,6000073,UR004,6009140,p68,"[4, 18]",18,35,MB,7,"[4, 5]:12 +[4, 8]:1 +[4, 9]:3 +[4, 10]:1 +[4, 11]:15 +[4, 12]:2 +[4, 13]:1 ",-8
2647,6000073,UR004,6009142,p70,"[4, 20]",20,52,MB,4,"[2, 1]:3 +[2, 6]:4 +[2, 7]:43 +[2, 8]:2 ",-45
2648,6000073,UR004,6009144,p72,"[4, 22]",22,35,MB,7,"[4, 5]:12 +[4, 8]:1 +[4, 9]:3 +[4, 10]:1 +[4, 11]:15 +[4, 12]:2 +[4, 13]:1 ",-12
2649,6000073,UR004,6009170,p98,"[9, 7]",7,17,MB,4,"[4, 5]:12 +[4, 8]:1 +[4, 9]:3 +[4, 10]:1 ",-40
2650,6000073,UR004,6009176,p104,"[11, 2]",2,24,MB,5,"[4, 1]:7 +[4, 5]:12 +[4, 8]:1 +[4, 9]:3 +[4, 10]:1 ",-47
2651,6000073,UR004,6009178,p106,"[11, 4]",4,19,MB,3,"[4, 9]:3 +[4, 10]:1 +[4, 11]:15 ",-46
2652,6000073,UR004,6009180,p108,"[11, 6]",6,19,MB,3,"[4, 9]:3 +[4, 10]:1 +[4, 11]:15 ",-48
2653,6000073,UR004,6009181,p109,"[11, 7]",7,36,MB,3,"[4, 0]:17 +[4, 1]:7 +[4, 5]:12 ",-57
2654,6000073,UR004,6009182,p110,"[11, 8]",8,29,MB,4,"[7, 0]:4 +[7, 1]:11 +[7, 2]:13 +[9, 0]:1 ",-25
2655,6000073,UR004,6009183,p111,"[11, 9]",9,141,MB,9,"[9, 3]:8 +[9, 5]:1 +[9, 7]:17 +[11, 1]:8 +[11, 2]:24 +[11, 3]:9 +[11, 4]:19 +[11, 6]:19 +[11, 7]:36 ",-8
2656,6000073,UR004,6009184,p112,"[11, 10]",10,17,MB,4,"[4, 5]:12 +[4, 8]:1 +[4, 9]:3 +[4, 10]:1 ",-54
2657,6000073,UR004,6009185,p113,"[11, 11]",11,27,MB,3,"[2, 14]:17 +[2, 15]:7 +[2, 17]:3 ",-78
2658,6000073,UR004,6009186,p114,"[11, 12]",12,17,MB,4,"[4, 5]:12 +[4, 8]:1 +[4, 9]:3 +[4, 10]:1 ",-56
2659,6000073,UR004,6009187,p115,"[11, 13]",13,154,MB,5,"[2, 20]:24 +[2, 23]:90 +[2, 25]:16 +[4, 0]:17 +[4, 1]:7 ",-69
2660,6000073,UR004,6009188,p116,"[11, 14]",14,34,MB,4,"[9, 3]:8 +[9, 5]:1 +[9, 7]:17 +[11, 1]:8 ",-18
2661,6000073,UR004,6009189,p117,"[11, 15]",15,79,MB,5,"[4, 12]:2 +[4, 13]:1 +[4, 14]:25 +[4, 15]:5 +[4, 16]:46 ",-53
2662,6000073,UR004,6009190,p118,"[11, 16]",16,36,MB,3,"[4, 0]:17 +[4, 1]:7 +[4, 5]:12 ",-66
2663,6000073,UR004,6009191,p119,"[11, 17]",17,59,MB,5,"[9, 5]:1 +[9, 7]:17 +[11, 1]:8 +[11, 2]:24 +[11, 3]:9 ",-18
2664,6000073,UR004,6009200,p128,"[13, 3]",3,41,MB,3,"[11, 1]:8 +[11, 2]:24 +[11, 3]:9 ",-24
2665,6000073,UR004,6009203,p131,"[13, 6]",6,383,MB,19,"[0, 4]:1 +[0, 7]:2 +[0, 10]:22 +[0, 11]:20 +[0, 12]:23 +[0, 13]:101 +[2, 0]:1 +[2, 1]:3 +[2, 6]:4 +[2, 7]:43 +[2, 8]:2 +[2, 9]:5 +[2, 10]:89 +[2, 11]:3 +[2, 12]:31 +[2, 13]:6 +[2, 14]:17 +[2, 15]:7 +[2, 17]:3 ",-108
2666,6000073,UR004,6009216,p144,"[15, 9]",9,15,MB,3,"[7, 2]:13 +[9, 0]:1 +[9, 2]:1 ",-55
2667,6000073,UR004,6009226,p154,"[17, 3]",3,11,MB,4,"[9, 0]:1 +[9, 2]:1 +[9, 3]:8 +[9, 5]:1 ",-61
2668,6000073,UR004,6009241,p169,"[20, 4]",4,11,MB,4,"[9, 0]:1 +[9, 2]:1 +[9, 3]:8 +[9, 5]:1 ",-76
2669,6000073,UR004,6009246,p174,"[20, 9]",9,19,MB,3,"[4, 9]:3 +[4, 10]:1 +[4, 11]:15 ",-114
2670,6000073,UR004,6009248,p176,"[20, 11]",11,15,MB,3,"[7, 2]:13 +[9, 0]:1 +[9, 2]:1 ",-87
2671,6000073,UR004,6009250,p178,"[20, 13]",13,52,MB,3,"[11, 2]:24 +[11, 3]:9 +[11, 4]:19 ",-73
2672,6000073,UR004,6009253,p181,"[20, 16]",16,14,MB,3,"[20, 1]:5 +[20, 2]:8 +[20, 3]:1 ",-14
2673,6000073,UR004,6009279,p207,"[24, 7]",7,15,MB,3,"[7, 2]:13 +[9, 0]:1 +[9, 2]:1 ",-118
2674,6000073,UR004,6009281,p209,"[24, 9]",9,17,MB,3,"[15, 11]:4 +[17, 2]:2 +[17, 3]:11 ",-58
2675,6000073,UR004,6009283,p211,"[24, 11]",11,27,MB,3,"[2, 14]:17 +[2, 15]:7 +[2, 17]:3 ",-176
2676,6000073,UR004,6009285,p213,"[24, 13]",13,133,MB,8,"[9, 5]:1 +[9, 7]:17 +[11, 1]:8 +[11, 2]:24 +[11, 3]:9 +[11, 4]:19 +[11, 6]:19 +[11, 7]:36 ",-109
2677,6000073,UR004,6009287,p215,"[24, 15]",15,11,MB,4,"[9, 0]:1 +[9, 2]:1 +[9, 3]:8 +[9, 5]:1 ",-122
2678,6000073,UR004,6009289,p217,"[24, 17]",17,61,MB,3,"[11, 10]:17 +[11, 11]:27 +[11, 12]:17 ",-104
2679,6000073,UR004,6009292,p220,"[25, 0]",0,91,MB,5,"[20, 13]:52 +[20, 15]:7 +[20, 16]:14 +[20, 17]:9 +[20, 18]:9 ",-39
2680,6000073,UR004,6009296,p224,"[28, 0]",0,13,MB,3,"[20, 3]:1 +[20, 4]:11 +[20, 5]:1 ",-55
2681,6000073,UR004,6009297,p225,"[28, 1]",1,30,MB,3,"[2, 13]:6 +[2, 14]:17 +[2, 15]:7 ",-191
2682,6000073,UR004,6009299,p227,"[28, 3]",3,73,MB,3,"[20, 13]:52 +[20, 15]:7 +[20, 16]:14 ",-47
2683,6000073,UR004,6009311,p239,"[30, 6]",6,16,MB,3,"[4, 5]:12 +[4, 8]:1 +[4, 9]:3 ",-182
2684,6000073,UR004,6009350,p278,"[34, 13]",13,22,MB,3,"[15, 8]:5 +[15, 9]:15 +[15, 10]:2 ",-134
2685,6000073,UR004,6009356,p284,"[36, 3]",3,14,MB,3,"[20, 1]:5 +[20, 2]:8 +[20, 3]:1 ",-117
2686,6000073,UR004,6009357,p285,"[36, 4]",4,17,MB,3,"[15, 11]:4 +[17, 2]:2 +[17, 3]:11 ",-134
2687,6000073,UR004,6009360,p288,"[36, 7]",7,23,MB,3,"[15, 4]:4 +[15, 6]:14 +[15, 8]:5 ",-147
2688,6000073,UR004,6009362,p290,"[36, 9]",9,28,MB,3,"[2, 15]:7 +[2, 17]:3 +[2, 18]:18 ",-253
2689,6000073,UR004,6009363,p291,"[36, 10]",10,11,MB,3,"[32, 21]:5 +[34, 0]:3 +[34, 1]:3 ",-27
2690,6000073,UR004,6009364,p292,"[36, 11]",11,121,MB,9,"[28, 1]:30 +[28, 2]:1 +[28, 3]:73 +[28, 6]:10 +[30, 0]:1 +[30, 1]:1 +[30, 2]:1 +[30, 3]:2 +[30, 5]:2 ",-60
2691,6000073,UR004,6009366,p294,"[36, 13]",13,50,MB,3,"[2, 1]:3 +[2, 6]:4 +[2, 7]:43 ",-269
2692,6000073,UR004,6009368,p296,"[36, 15]",15,12,MB,3,"[28, 6]:10 +[30, 0]:1 +[30, 1]:1 ",-64
2693,6000073,UR004,6009369,p297,"[36, 16]",16,22,MB,3,"[15, 8]:5 +[15, 9]:15 +[15, 10]:2 ",-153
2694,6000073,UR004,6009370,p298,"[36, 17]",17,11,MB,3,"[32, 21]:5 +[34, 0]:3 +[34, 1]:3 ",-34
2695,6000073,UR004,6009371,p299,"[36, 18]",18,142,MB,3,"[36, 10]:11 +[36, 11]:121 +[36, 12]:10 ",-7
2696,6000073,UR004,6009377,p305,"[38, 1]",1,25,MB,3,"[0, 4]:1 +[0, 7]:2 +[0, 10]:22 ",-297
2697,6000073,UR004,6009378,p306,"[38, 2]",2,71,MB,4,"[11, 2]:24 +[11, 3]:9 +[11, 4]:19 +[11, 6]:19 ",-200
2698,6000073,UR004,6009379,p307,"[38, 3]",3,26,MB,3,"[9, 3]:8 +[9, 5]:1 +[9, 7]:17 ",-211
2699,6000073,UR004,6009383,p311,"[38, 7]",7,682,MB,15,"[11, 15]:79 +[11, 16]:36 +[11, 17]:59 +[13, 1]:14 +[13, 2]:13 +[13, 3]:41 +[13, 4]:13 +[13, 6]:383 +[15, 0]:1 +[15, 3]:3 +[15, 4]:4 +[15, 6]:14 +[15, 8]:5 +[15, 9]:15 +[15, 10]:2 ",-179
2700,6000073,UR004,6009388,p316,"[40, 1]",1,17,MB,3,"[15, 11]:4 +[17, 2]:2 +[17, 3]:11 ",-165
2701,6000073,UR004,6009389,p317,"[40, 2]",2,97,MB,3,"[2, 9]:5 +[2, 10]:89 +[2, 11]:3 ",-287
2702,6000073,UR004,6009390,p318,"[40, 3]",3,17,MB,3,"[15, 11]:4 +[17, 2]:2 +[17, 3]:11 ",-167
2703,6000073,UR004,6009446,p374,"[52, 6]",6,39,MB,3,"[20, 9]:19 +[20, 10]:5 +[20, 11]:15 ",-199
2704,6000073,UR004,6009468,p396,"[57, 8]",8,23,MB,3,"[15, 4]:4 +[15, 6]:14 +[15, 8]:5 ",-255
2705,6000073,UR004,6009487,p415,"[61, 0]",0,19,MB,3,"[4, 9]:3 +[4, 10]:1 +[4, 11]:15 ",-355
2706,6000073,UR004,6009516,p444,"[65, 2]",2,2230,MB,76,"[0, 10]:22 +[0, 11]:20 +[0, 12]:23 +[0, 13]:101 +[2, 0]:1 +[2, 1]:3 +[2, 6]:4 +[2, 7]:43 +[2, 8]:2 +[2, 9]:5 +[2, 10]:89 +[2, 11]:3 +[2, 12]:31 +[2, 13]:6 +[2, 14]:17 +[2, 15]:7 +[2, 17]:3 +[2, 18]:18 +[2, 20]:24 +[2, 23]:90 +[2, 25]:16 +[4, 0]:17 +[4, 1]:7 +[4, 5]:12 +[4, 8]:1 +[4, 9]:3 +[4, 10]:1 +[4, 11]:15 +[4, 12]:2 +[4, 13]:1 +[4, 14]:25 +[4, 15]:5 +[4, 16]:46 +[4, 17]:6 +[4, 18]:35 +[4, 19]:12 +[4, 20]:52 +[4, 22]:35 +[4, 23]:80 +[4, 24]:7 +[4, 25]:70 +[7, 0]:4 +[7, 1]:11 +[7, 2]:13 +[9, 0]:1 +[9, 2]:1 +[9, 3]:8 +[9, 5]:1 +[9, 7]:17 +[11, 1]:8 +[11, 2]:24 +[11, 3]:9 +[11, 4]:19 +[11, 6]:19 +[11, 7]:36 +[11, 8]:29 +[11, 9]:141 +[11, 10]:17 +[11, 11]:27 +[11, 12]:17 +[11, 13]:154 +[11, 14]:34 +[11, 15]:79 +[11, 16]:36 +[11, 17]:59 +[13, 1]:14 +[13, 2]:13 +[13, 3]:41 +[13, 4]:13 +[13, 6]:383 +[15, 0]:1 +[15, 3]:3 +[15, 4]:4 +[15, 6]:14 +[15, 8]:5 +[15, 9]:15 ",-367
2707,6000073,UR004,6009083,p11,"[0, 10]",10,22,MB,3,"[15, 8]:5 +[15, 9]:15 +[15, 10]:2 ",133
2708,6000073,UR004,6009084,p12,"[0, 11]",11,20,MB,3,"[4, 1]:7 +[4, 5]:12 +[4, 8]:1 ",43
2709,6000073,UR004,6009085,p13,"[0, 12]",12,23,MB,3,"[15, 4]:4 +[15, 6]:14 +[15, 8]:5 ",128
2710,6000073,UR004,6009086,p14,"[0, 13]",13,101,MB,7,"[20, 8]:1 +[20, 9]:19 +[20, 10]:5 +[20, 11]:15 +[20, 12]:2 +[20, 13]:52 +[20, 15]:7 ",162
2711,6000073,UR004,6009099,p27,"[2, 7]",7,43,MB,4,"[4, 11]:15 +[4, 12]:2 +[4, 13]:1 +[4, 14]:25 ",36
2712,6000073,UR004,6009102,p30,"[2, 10]",10,89,MB,7,"[28, 2]:1 +[28, 3]:73 +[28, 6]:10 +[30, 0]:1 +[30, 1]:1 +[30, 2]:1 +[30, 3]:2 ",202
2713,6000073,UR004,6009104,p32,"[2, 12]",12,31,MB,3,"[4, 13]:1 +[4, 14]:25 +[4, 15]:5 ",32
2714,6000073,UR004,6009106,p34,"[2, 14]",14,17,MB,3,"[15, 11]:4 +[17, 2]:2 +[17, 3]:11 ",117
2715,6000073,UR004,6009108,p36,"[2, 16]",16,36,AB,5,"[4, 2]:13 +[4, 3]:1 +[9, 1]:5 +[17, 1]:1 +[20, 7]:16 ",68
2716,6000073,UR004,6009110,p38,"[2, 18]",18,18,MB,3,"[4, 10]:1 +[4, 11]:15 +[4, 12]:2 ",23
2717,6000073,UR004,6009112,p40,"[2, 20]",20,24,MB,3,"[20, 17]:9 +[20, 18]:9 +[22, 1]:6 ",145
2718,6000073,UR004,6009115,p43,"[2, 23]",23,90,MB,5,"[20, 11]:15 +[20, 12]:2 +[20, 13]:52 +[20, 15]:7 +[20, 16]:14 ",135
2719,6000073,UR004,6009117,p45,"[2, 25]",25,16,MB,3,"[4, 5]:12 +[4, 8]:1 +[4, 9]:3 ",12
2720,6000073,UR004,6009122,p50,"[4, 0]",0,17,MB,3,"[15, 11]:4 +[17, 2]:2 +[17, 3]:11 ",101
2721,6000073,UR004,6009127,p55,"[4, 5]",5,12,MB,3,"[28, 6]:10 +[30, 0]:1 +[30, 1]:1 ",177
2722,6000073,UR004,6009133,p61,"[4, 11]",11,15,MB,3,"[7, 2]:13 +[9, 0]:1 +[9, 2]:1 ",28
2723,6000073,UR004,6009136,p64,"[4, 14]",14,25,MB,3,"[7, 1]:11 +[7, 2]:13 +[9, 0]:1 ",22
2724,6000073,UR004,6009138,p66,"[4, 16]",16,46,MB,5,"[20, 16]:14 +[20, 17]:9 +[20, 18]:9 +[22, 1]:6 +[22, 2]:8 ",119
2725,6000073,UR004,6009140,p68,"[4, 18]",18,35,MB,3,"[24, 7]:15 +[24, 8]:3 +[24, 9]:17 ",140
2726,6000073,UR004,6009141,p69,"[4, 19]",19,12,MB,3,"[28, 6]:10 +[30, 0]:1 +[30, 1]:1 ",163
2727,6000073,UR004,6009142,p70,"[4, 20]",20,52,MB,3,"[11, 2]:24 +[11, 3]:9 +[11, 4]:19 ",35
2728,6000073,UR004,6009144,p72,"[4, 22]",22,35,MB,3,"[24, 7]:15 +[24, 8]:3 +[24, 9]:17 ",136
2729,6000073,UR004,6009145,p73,"[4, 23]",23,80,MB,9,"[24, 2]:12 +[24, 3]:4 +[24, 4]:12 +[24, 5]:2 +[24, 6]:8 +[24, 7]:15 +[24, 8]:3 +[24, 9]:17 +[24, 10]:7 ",133
2730,6000073,UR004,6009147,p75,"[4, 25]",25,70,MB,8,"[20, 16]:14 +[20, 17]:9 +[20, 18]:9 +[22, 1]:6 +[22, 2]:8 +[22, 3]:8 +[24, 1]:4 +[24, 2]:12 ",115
2731,6000073,UR004,6009155,p83,"[7, 1]",1,11,MB,3,"[32, 21]:5 +[34, 0]:3 +[34, 1]:3 ",181
2732,6000073,UR004,6009156,p84,"[7, 2]",2,13,MB,3,"[20, 3]:1 +[20, 4]:11 +[20, 5]:1 ",85
2733,6000073,UR004,6009170,p98,"[9, 7]",7,17,MB,3,"[15, 11]:4 +[17, 2]:2 +[17, 3]:11 ",53
2734,6000073,UR004,6009176,p104,"[11, 2]",2,24,MB,3,"[20, 17]:9 +[20, 18]:9 +[22, 1]:6 ",81
2735,6000073,UR004,6009178,p106,"[11, 4]",4,19,MB,3,"[30, 5]:2 +[30, 6]:16 +[32, 1]:1 ",134
2736,6000073,UR004,6009180,p108,"[11, 6]",6,19,MB,3,"[30, 5]:2 +[30, 6]:16 +[32, 1]:1 ",132
2737,6000073,UR004,6009181,p109,"[11, 7]",7,36,MB,4,"[15, 6]:14 +[15, 8]:5 +[15, 9]:15 +[15, 10]:2 ",34
2738,6000073,UR004,6009182,p110,"[11, 8]",8,29,MB,4,"[34, 2]:3 +[34, 3]:3 +[34, 12]:1 +[34, 13]:22 ",163
2739,6000073,UR004,6009183,p111,"[11, 9]",9,141,MB,12,"[20, 4]:11 +[20, 5]:1 +[20, 6]:5 +[20, 8]:1 +[20, 9]:19 +[20, 10]:5 +[20, 11]:15 +[20, 12]:2 +[20, 13]:52 +[20, 15]:7 +[20, 16]:14 +[20, 17]:9 ",64
2740,6000073,UR004,6009184,p112,"[11, 10]",10,17,MB,3,"[15, 11]:4 +[17, 2]:2 +[17, 3]:11 ",39
2741,6000073,UR004,6009185,p113,"[11, 11]",11,27,MB,3,"[24, 8]:3 +[24, 9]:17 +[24, 10]:7 ",96
2742,6000073,UR004,6009186,p114,"[11, 12]",12,17,MB,3,"[15, 11]:4 +[17, 2]:2 +[17, 3]:11 ",37
2743,6000073,UR004,6009187,p115,"[11, 13]",13,154,MB,5,"[24, 12]:4 +[24, 13]:133 +[24, 14]:2 +[24, 15]:11 +[24, 16]:4 ",99
2744,6000073,UR004,6009188,p116,"[11, 14]",14,34,MB,3,"[15, 6]:14 +[15, 8]:5 +[15, 9]:15 ",27
2745,6000073,UR004,6009189,p117,"[11, 15]",15,79,MB,7,"[24, 5]:2 +[24, 6]:8 +[24, 7]:15 +[24, 8]:3 +[24, 9]:17 +[24, 10]:7 +[24, 11]:27 ",91
2746,6000073,UR004,6009190,p118,"[11, 16]",16,36,MB,4,"[15, 6]:14 +[15, 8]:5 +[15, 9]:15 +[15, 10]:2 ",25
2747,6000073,UR004,6009191,p119,"[11, 17]",17,59,MB,5,"[52, 2]:7 +[52, 3]:2 +[52, 4]:10 +[52, 6]:39 +[54, 0]:1 ",254
2748,6000073,UR004,6009198,p126,"[13, 1]",1,14,MB,3,"[20, 1]:5 +[20, 2]:8 +[20, 3]:1 ",41
2749,6000073,UR004,6009199,p127,"[13, 2]",2,13,MB,3,"[20, 3]:1 +[20, 4]:11 +[20, 5]:1 ",42
2750,6000073,UR004,6009200,p128,"[13, 3]",3,41,MB,3,"[52, 6]:39 +[54, 0]:1 +[54, 1]:1 ",249
