,khipu_id,name,cord_id,cord_name,cord_position,cord_position_index,cord_value,num_summands,summand_cluster_positions,sum_string,handedness
156,1000369,AS066,3033505,p119,"W@[48, 1]:31",1,31,2,"55, 57","MB@[55, 1]:25 + KB@[57, 1]:6",32
157,1000369,AS066,3033508,p122,"W@[48, 4]:31",4,31,2,"55, 57","MB@[55, 4]:25 + W@[57, 4]:6",31
158,1000369,AS066,3033509,p123,"W@[48, 5]:31",5,31,2,"55, 57","MB@[55, 5]:25 + W@[57, 5]:6",32
159,1000369,AS066,3033510,p124,"W@[48, 6]:32",6,32,2,"55, 57","MB@[55, 6]:25 + W@[57, 6]:7",31
160,1000369,AS066,3033511,p125,"W@[48, 7]:31",7,31,2,"55, 57","MB@[55, 7]:25 + W@[57, 7]:6",32
161,1000369,AS066,3033426,p40,"MB@[22, 0]:11",0,11,2,"15, 18","MB@[15, 0]:8 + MB@[18, 0]:3",-11
162,1000369,AS066,3033450,p64,"MB@[31, 0]:15",0,15,2,"9, 11","W@[9, 0]:9 + W@[11, 0]:6",-45
163,1000369,AS066,3033454,p68,"W@[32, 0]:102",0,102,5,"15, 18, 19, 21, 22","MB@[15, 0]:8 + MB@[18, 0]:3 + MB@[19, 0]:40 + MB@[21, 0]:40 + MB@[22, 0]:11",-34
164,1000369,AS066,3033456,p70,"MB@[33, 1]:13",1,13,2,"27, 28","MB@[27, 1]:7 + MB@[28, 1]:6",-16
165,1000369,AS066,3033460,p74,"W@[34, 1]:13",1,13,2,"27, 28","MB@[27, 1]:7 + MB@[28, 1]:6",-20
166,1000369,AS066,3033461,p75,"W@[34, 2]:13",2,13,2,"27, 28","MB@[27, 2]:6 + MB@[28, 2]:7",-20
167,1000369,AS066,3033465,p79,"W@[36, 1]:12",1,12,2,"28, 30","MB@[28, 1]:6 + MB@[30, 1]:6",-20
168,1000369,AS066,3033466,p80,"W@[36, 2]:13",2,13,2,"27, 28","MB@[27, 2]:6 + MB@[28, 2]:7",-25
169,1000369,AS066,3033467,p81,"W@[36, 3]:12",3,12,2,"27, 28","MB@[27, 3]:6 + MB@[28, 3]:6",-25
170,1000369,AS066,3033469,p83,"W@[37, 1]:13",1,13,2,"27, 28","MB@[27, 1]:7 + MB@[28, 1]:6",-29
171,1000369,AS066,3033470,p84,"W@[37, 2]:13",2,13,2,"27, 28","MB@[27, 2]:6 + MB@[28, 2]:7",-29
172,1000369,AS066,3033474,p88,"W@[39, 1]:13",1,13,2,"27, 28","MB@[27, 1]:7 + MB@[28, 1]:6",-34
173,1000369,AS066,3033475,p89,"W@[39, 2]:13",2,13,2,"27, 28","MB@[27, 2]:6 + MB@[28, 2]:7",-34
174,1000369,AS066,3033486,p100,"MB@[43, 0]:28",0,28,2,"31, 33","MB@[31, 0]:15 + MB@[33, 0]:13",-33
175,1000369,AS066,3033487,p101,"MB@[43, 1]:28",1,28,2,"31, 33","MB@[31, 1]:15 + MB@[33, 1]:13",-34
176,1000369,AS066,3033488,p102,"MB@[43, 2]:29",2,29,3,"28, 30, 31","MB@[28, 2]:7 + MB@[30, 2]:7 + MB@[31, 2]:15",-40
177,1000369,AS066,3033491,p105,"MB@[44, 0]:25",0,25,2,"8, 9","W@[8, 0]:16 + W@[9, 0]:9",-90
178,1000369,AS066,3033492,p106,"MB@[44, 1]:25",1,25,2,"34, 36","W@[34, 1]:13 + W@[36, 1]:12",-29
179,1000369,AS066,3033493,p107,"MB@[44, 2]:25",2,25,2,"33, 34","MB@[33, 2]:12 + W@[34, 2]:13",-34
180,1000369,AS066,3033494,p108,"@[44, 3]:25",3,25,2,"36, 37","W@[36, 3]:12 + W@[37, 3]:13",-25
181,1000369,AS066,3033504,p118,"W@[48, 0]:31",0,31,3,"8, 9, 11","W@[8, 0]:16 + W@[9, 0]:9 + W@[11, 0]:6",-100
182,1000369,AS066,3033506,p120,"W@[48, 2]:32",2,32,3,"37, 39, 40","W@[37, 2]:13 + W@[39, 2]:13 + W@[40, 2]:6",-31
183,1000369,AS066,3033507,p121,"W@[48, 3]:18",3,18,3,"27, 28, 30","MB@[27, 3]:6 + MB@[28, 3]:6 + MB@[30, 3]:6",-63
184,1000369,AS066,3033515,p129,"MB@[50, 2]:14",2,14,2,"24, 27","MB@[24, 2]:8 + MB@[27, 2]:6",-80
185,1000369,AS066,3033516,p130,"MB@[50, 3]:12",3,12,2,"27, 28","MB@[27, 3]:6 + MB@[28, 3]:6",-74
186,1000369,AS066,3033519,p133,"W@[52, 1]:13",1,13,2,"27, 28","MB@[27, 1]:7 + MB@[28, 1]:6",-79
187,1000369,AS066,3033520,p134,"W@[52, 2]:14",2,14,2,"24, 27","MB@[24, 2]:8 + MB@[27, 2]:6",-85
188,1000369,AS066,3033521,p135,"W@[52, 3]:12",3,12,2,"27, 28","MB@[27, 3]:6 + MB@[28, 3]:6",-79
189,1000369,AS066,3033531,p145,"MB@[55, 0]:25",0,25,2,"8, 9","W@[8, 0]:16 + W@[9, 0]:9",-130
190,1000369,AS066,3033532,p146,"MB@[55, 1]:25",1,25,2,"34, 36","W@[34, 1]:13 + W@[36, 1]:12",-69
191,1000369,AS066,3033534,p148,"MB@[55, 3]:19",3,19,2,"31, 33","MB@[31, 3]:6 + MB@[33, 3]:13",-79
192,1000369,AS066,3033390,p4,"W@[2, 1]:101",1,101,5,"43, 44, 46, 48, 52","MB@[43, 1]:28 + MB@[44, 1]:25 + MB@[46, 1]:4 + W@[48, 1]:31 + W@[52, 1]:13",110
193,1000369,AS066,3033391,p5,"KB@[3, 0]:24",0,24,2,"12, 15","W@[12, 0]:16 + MB@[15, 0]:8",20
194,1000369,AS066,3033392,p6,"KB@[4, 0]:192",0,192,12,"6, 8, 9, 11, 12, 15, 18, 19, 21, 22, 24, 27","W@[6, 0]:24 + W@[8, 0]:16 + W@[9, 0]:9 + W@[11, 0]:6 + W@[12, 0]:16 + MB@[15, 0]:8 + MB@[18, 0]:3 + MB@[19, 0]:40 + MB@[21, 0]:40 + MB@[22, 0]:11 + MB@[24, 0]:13 + MB@[27, 0]:6",23
195,1000369,AS066,3033393,p7,"KB@[5, 0]:24",0,24,2,"12, 15","W@[12, 0]:16 + MB@[15, 0]:8",18
196,1000369,AS066,3033394,p8,"KB@[5, 1]:24",1,24,2,"24, 27","MB@[24, 1]:17 + MB@[27, 1]:7",39
197,1000369,AS066,3033396,p10,"KB@[5, 3]:24",3,24,2,"33, 34","MB@[33, 3]:13 + W@[34, 3]:11",64
198,1000369,AS066,3033397,p11,"W@[6, 0]:24",0,24,2,"12, 15","W@[12, 0]:16 + MB@[15, 0]:8",14
199,1000369,AS066,3033398,p12,"W@[6, 1]:21",1,21,2,"30, 31","MB@[30, 1]:6 + MB@[31, 1]:15",51
200,1000369,AS066,3033399,p13,"KB@[7, 0]:170",0,170,12,"11, 12, 15, 18, 19, 21, 22, 24, 27, 28, 30, 31","W@[11, 0]:6 + W@[12, 0]:16 + MB@[15, 0]:8 + MB@[18, 0]:3 + MB@[19, 0]:40 + MB@[21, 0]:40 + MB@[22, 0]:11 + MB@[24, 0]:13 + MB@[27, 0]:6 + MB@[28, 0]:6 + MB@[30, 0]:6 + MB@[31, 0]:15",28
201,1000369,AS066,3033404,p18,"W@[9, 1]:72",1,72,6,"30, 31, 33, 34, 36, 37","MB@[30, 1]:6 + MB@[31, 1]:15 + MB@[33, 1]:13 + W@[34, 1]:13 + W@[36, 1]:12 + W@[37, 1]:13",54
202,1000369,AS066,3033427,p41,"KB@[23, 0]:110",0,110,8,"36, 37, 39, 40, 42, 43, 44, 46","W@[36, 0]:13 + W@[37, 0]:13 + W@[39, 0]:13 + W@[40, 0]:7 + MB@[42, 0]:7 + MB@[43, 0]:28 + MB@[44, 0]:25 + KB@[46, 0]:4",52
203,1000369,AS066,3033431,p45,"MB@[24, 3]:17",3,17,2,"52, 53","W@[52, 3]:12 + MB@[53, 3]:5",92
204,1000369,AS066,3033454,p68,"W@[32, 0]:102",0,102,6,"40, 42, 43, 44, 46, 48","W@[40, 0]:7 + MB@[42, 0]:7 + MB@[43, 0]:28 + MB@[44, 0]:25 + KB@[46, 0]:4 + W@[48, 0]:31",35
205,1000369,AS066,3033457,p71,"MB@[33, 2]:12",2,12,2,"40, 42","W@[40, 2]:6 + MB@[42, 2]:6",24
206,1000369,AS066,3033465,p79,"W@[36, 1]:12",1,12,2,"40, 42","W@[40, 1]:6 + MB@[42, 1]:6",16
207,1000369,AS066,3033467,p81,"W@[36, 3]:12",3,12,2,"40, 42","W@[40, 3]:6 + MB@[42, 3]:6",16
208,1000369,AS066,3033472,p86,"W@[38, 0]:14",0,14,2,"40, 42","W@[40, 0]:7 + MB@[42, 0]:7",7
209,1000369,AS066,3033486,p100,"MB@[43, 0]:28",0,28,3,"50, 52, 53","MB@[50, 0]:10 + @[52, 0]:13 + MB@[53, 0]:5",32
210,1000369,AS066,3033488,p102,"MB@[43, 2]:29",2,29,2,"44, 46","MB@[44, 2]:25 + MB@[46, 2]:4",7
211,1000369,AS066,3033494,p108,"@[44, 3]:25",3,25,2,"55, 57","MB@[55, 3]:19 + KB@[57, 3]:6",45
212,1000369,AS066,3033504,p118,"W@[48, 0]:31",0,31,2,"55, 57","MB@[55, 0]:25 + KB@[57, 0]:6",31
213,1000369,AS066,3033505,p119,"W@[48, 1]:31",1,31,2,"55, 57","MB@[55, 1]:25 + KB@[57, 1]:6",32
214,1000369,AS066,3033508,p122,"W@[48, 4]:31",4,31,2,"55, 57","MB@[55, 4]:25 + W@[57, 4]:6",31
215,1000369,AS066,3033509,p123,"W@[48, 5]:31",5,31,2,"55, 57","MB@[55, 5]:25 + W@[57, 5]:6",32
216,1000369,AS066,3033510,p124,"W@[48, 6]:32",6,32,2,"55, 57","MB@[55, 6]:25 + W@[57, 6]:7",31
217,1000369,AS066,3033511,p125,"W@[48, 7]:31",7,31,2,"55, 57","MB@[55, 7]:25 + W@[57, 7]:6",32
218,1000096,AS069,3011631,p1163,"W@[45, 4]:12",4,12,4,"18, 20, 22, 23","W@[18, 4]:2 + W@[20, 4]:4 + W@[22, 4]:3 + W@[23, 4]:3",-96
219,1000096,AS069,3012014,p1546,"W@[133, 4]:6",4,6,2,"18, 20","W@[18, 4]:2 + W@[20, 4]:4",-483
220,1000096,AS069,3011800,p1332,"W@[162, 4]:17",4,17,2,"70, 72","@[70, 4]:12 + W@[72, 4]:5",-474
221,1000096,AS069,3011830,p1362,"W@[208, 4]:13",4,13,2,"23, 27","W@[23, 4]:3 + W@[27, 4]:10",-201
222,1000096,AS069,3011822,p1354,"W@[210, 4]:8",4,8,2,"60, 62","W@[60, 4]:5 + W@[62, 4]:3",-455
223,1000096,AS069,3010838,p370,"W@[247, 1]:24",1,24,2,"216, 218","W@[216, 1]:10 + W@[218, 1]:14",-86
224,1000096,AS069,3010601,p133,"W@[310, 1]:17",1,17,2,"277, 279","W@[277, 1]:1 + W@[279, 1]:16",-85
225,1000096,AS069,3011164,p696,"W@[324, 1]:35",1,35,2,"291, 294","W@[291, 1]:10 + W@[294, 1]:25",-599
226,1000096,AS069,3011124,p656,"W@[334, 1]:55",1,55,2,"316, 324","W@[316, 1]:20 + W@[324, 1]:35",-253
227,1000096,AS069,3011186,p718,"W@[345, 4]:11",4,11,2,"271, 273","W@[271, 4]:3 + W@[273, 4]:8",-643
228,1000096,AS069,3011245,p777,"W@[357, 1]:33",1,33,2,"249, 251","W@[249, 1]:10 + W@[251, 1]:23",-419
229,1000096,AS069,3011237,p769,"W@[359, 1]:21",1,21,2,"345, 351","W@[345, 1]:11 + W@[351, 1]:10",-11
230,1000096,AS069,3011214,p746,"W@[365, 1]:15",1,15,3,"273, 275, 277","W@[273, 1]:11 + W@[275, 1]:3 + W@[277, 1]:1",-686
231,1000096,AS069,3011198,p730,"W@[369, 1]:576",1,576,12,"253, 261, 263, 264, 266, 269, 271, 273, 275, 277, 279, 281","W@[253, 1]:11 + W@[261, 1]:50 + W@[263, 1]:51 + W@[264, 1]:273 + W@[266, 1]:120 + W@[269, 1]:22 + W@[271, 1]:7 + W@[273, 1]:11 + W@[275, 1]:3 + W@[277, 1]:1 + W@[279, 1]:16 + W@[281, 1]:11",-580
232,1000096,AS069,3011201,p733,"W@[369, 4]:263",4,263,6,"216, 218, 222, 224, 228, 231","W@[216, 4]:8 + W@[218, 4]:5 + W@[222, 4]:48 + W@[224, 4]:24 + W@[228, 4]:30 + W@[231, 4]:148",-469
233,1000096,AS069,3010900,p432,"W@[392, 1]:24",1,24,2,"216, 218","W@[216, 1]:10 + W@[218, 1]:14",-148
234,1000096,AS069,3010885,p417,"W@[396, 2]:6",2,6,2,"281, 295","W@[281, 2]:4 + W@[295, 2]:2",-303
235,1000096,AS069,3011063,p595,"W@[404, 1]:14",1,14,2,"273, 275","W@[273, 1]:11 + W@[275, 1]:3",-531
236,1000096,AS069,3011065,p597,"W@[404, 3]:14",3,14,2,"281, 297","W@[281, 3]:10 + W@[297, 3]:4",-486
237,1000096,AS069,3011055,p587,"W@[406, 1]:33",1,33,2,"249, 251","W@[249, 1]:10 + W@[251, 1]:23",-229
238,1000096,AS069,3011017,p549,"W@[416, 1]:39",1,39,3,"392, 394, 404","W@[392, 1]:24 + W@[394, 1]:1 + W@[404, 1]:14",-65
239,1000096,AS069,3011019,p551,"W@[416, 3]:18",3,18,3,"384, 394, 404","W@[384, 3]:3 + W@[394, 3]:1 + W@[404, 3]:14",-56
240,1000096,AS069,3011021,p553,"W@[416, 5]:11",5,11,2,"394, 398","W@[394, 5]:1 + W@[398, 5]:10",-87
241,1000096,AS069,3011002,p534,"W@[420, 1]:15",1,15,2,"394, 404","W@[394, 1]:1 + W@[404, 1]:14",-25
242,1000096,AS069,3010994,p526,"W@[422, 1]:15",1,15,2,"394, 404","W@[394, 1]:1 + W@[404, 1]:14",-17
243,1000096,AS069,3011576,p1108,"W@[6, 1]:112",1,112,3,"253, 261, 263","W@[253, 1]:11 + W@[261, 1]:50 + W@[263, 1]:51",-784
244,1000096,AS069,3011579,p1111,"W@[6, 4]:168",4,168,9,"206, 208, 210, 213, 216, 218, 222, 224, 228","W@[206, 4]:20 + W@[208, 4]:13 + W@[210, 4]:8 + W@[213, 4]:12 + W@[216, 4]:8 + W@[218, 4]:5 + W@[222, 4]:48 + W@[224, 4]:24 + W@[228, 4]:30",-415
245,1000096,AS069,3011631,p1163,"W@[45, 4]:12",4,12,3,"58, 60, 62","W@[58, 4]:4 + W@[60, 4]:5 + W@[62, 4]:3",-259
246,1000096,AS069,3011622,p1154,"W@[47, 3]:24",3,24,3,"60, 66, 68","W@[60, 3]:2 + W@[66, 3]:20 + W@[68, 3]:2",-271
247,1000096,AS069,3011394,p926,"W@[54, 3]:63",3,63,7,"355, 369, 384, 394, 404, 406, 416","W@[355, 3]:3 + W@[369, 3]:23 + W@[384, 3]:3 + W@[394, 3]:1 + W@[404, 3]:14 + W@[406, 3]:1 + W@[416, 3]:18",-334
248,1000096,AS069,3011360,p892,"W@[62, 1]:7",1,7,2,"312, 314","W@[312, 1]:5 + W@[314, 1]:2",-771
249,1000096,AS069,3011330,p862,"@[70, 4]:12",4,12,3,"271, 273, 275","W@[271, 4]:3 + W@[273, 4]:8 + W@[275, 4]:1",-791
250,1000096,AS069,3011408,p940,"W@[80, 1]:17",1,17,2,"277, 279","W@[277, 1]:1 + W@[279, 1]:16",-892
251,1000096,AS069,3011411,p943,"W@[80, 4]:164",4,164,5,"328, 330, 333, 334, 340","W@[328, 4]:47 + W@[330, 4]:13 + W@[333, 4]:33 + W@[334, 4]:50 + W@[340, 4]:21",-279
252,1000096,AS069,3011929,p1461,"W@[126, 1]:58",1,58,3,"281, 283, 285","W@[281, 1]:11 + W@[283, 1]:37 + W@[285, 1]:10",-1433
253,1000096,AS069,3011931,p1463,"W@[126, 3]:23",3,23,2,"416, 420","W@[416, 3]:18 + W@[420, 3]:5",-920
254,1000096,AS069,3011797,p1329,"W@[162, 1]:37",1,37,3,"291, 294, 295","W@[291, 1]:10 + W@[294, 1]:25 + W@[295, 1]:2",-1201
255,1000096,AS069,3011785,p1317,"W@[166, 4]:65",4,65,3,"404, 406, 408","W@[404, 4]:15 + W@[406, 4]:10 + W@[408, 4]:40",-727
256,1000096,AS069,3011830,p1362,"W@[208, 4]:13",4,13,2,"216, 218","W@[216, 4]:8 + W@[218, 4]:5",-1075
257,1000096,AS069,3011822,p1354,"W@[210, 4]:8",4,8,2,"422, 425","W@[422, 4]:4 + W@[425, 4]:4",-834
258,1000096,AS069,3011295,p827,"W@[213, 4]:12",4,12,3,"271, 273, 275","W@[271, 4]:3 + W@[273, 4]:8 + W@[275, 4]:1",-756
259,1000096,AS069,3010748,p280,"W@[218, 1]:14",1,14,2,"273, 275","W@[273, 1]:11 + W@[275, 1]:3",-216
260,1000096,AS069,3010733,p265,"W@[222, 1]:46",1,46,4,"285, 287, 291, 294","W@[285, 1]:10 + W@[287, 1]:1 + W@[291, 1]:10 + W@[294, 1]:25",-209
261,1000096,AS069,3010734,p266,"W@[222, 2]:32",2,32,2,"295, 299","W@[295, 2]:2 + W@[299, 2]:30",-83
262,1000096,AS069,3010705,p237,"W@[231, 4]:148",4,148,6,"279, 281, 283, 291, 297, 299","W@[279, 4]:45 + W@[281, 4]:8 + W@[283, 4]:22 + W@[291, 4]:24 + W@[297, 4]:4 + W@[299, 4]:45",-141
263,1000096,AS069,3010855,p387,"W@[243, 1]:324",1,324,2,"263, 264","W@[263, 1]:51 + W@[264, 1]:273",-129
264,1000096,AS069,3010846,p378,"W@[245, 1]:27",1,27,2,"279, 281","W@[279, 1]:16 + W@[281, 1]:11",-338
265,1000096,AS069,3010838,p370,"W@[247, 1]:24",1,24,3,"310, 312, 314","W@[310, 1]:17 + W@[312, 1]:5 + W@[314, 1]:2",-245
266,1000096,AS069,3010814,p346,"W@[253, 1]:11",1,11,2,"285, 287","W@[285, 1]:10 + W@[287, 1]:1",-330
267,1000096,AS069,3010536,p68,"W@[273, 1]:11",1,11,2,"285, 287","W@[285, 1]:10 + W@[287, 1]:1",-52
268,1000096,AS069,3010504,p36,"W@[281, 1]:11",1,11,2,"285, 287","W@[285, 1]:10 + W@[287, 1]:1",-20
269,1000096,AS069,3011164,p696,"W@[324, 1]:35",1,35,3,"386, 392, 394","W@[386, 1]:10 + W@[392, 1]:24 + W@[394, 1]:1",-259
270,1000096,AS069,3011158,p690,"W@[326, 3]:42",3,42,5,"369, 384, 394, 404, 406","W@[369, 3]:23 + W@[384, 3]:3 + W@[394, 3]:1 + W@[404, 3]:14 + W@[406, 3]:1",-129
271,1000096,AS069,3011256,p788,"W@[355, 4]:14",4,14,2,"384, 388","W@[384, 4]:12 + W@[388, 4]:2",-331
272,1000096,AS069,3011248,p780,"W@[357, 4]:18",4,18,2,"420, 422","W@[420, 4]:14 + W@[422, 4]:4",-247
273,1000096,AS069,3011214,p746,"W@[365, 1]:15",1,15,2,"394, 404","W@[394, 1]:1 + W@[404, 1]:14",-237
274,1000096,AS069,3011200,p732,"W@[369, 3]:23",3,23,2,"416, 420","W@[416, 3]:18 + W@[420, 3]:5",-189
275,1000096,AS069,3011396,p928,"W@[54, 5]:15",5,15,2,"27, 37","W@[27, 5]:10 + W@[37, 5]:5",285
276,1000096,AS069,3011360,p892,"W@[62, 1]:7",1,7,2,"22, 23","W@[22, 1]:5 + W@[23, 1]:2",176
277,1000096,AS069,3011330,p862,"@[70, 4]:12",4,12,3,"58, 60, 62","W@[58, 4]:4 + W@[60, 4]:5 + W@[62, 4]:3",42
278,1000096,AS069,3011447,p979,"W@[94, 4]:7",4,7,2,"20, 22","W@[20, 4]:4 + W@[22, 4]:3",78
279,1000096,AS069,3011448,p980,"W@[94, 5]:15",5,15,2,"27, 37","W@[27, 5]:10 + W@[37, 5]:5",233
280,1000096,AS069,3011295,p827,"W@[213, 4]:12",4,12,3,"58, 60, 62","W@[58, 4]:4 + W@[60, 4]:5 + W@[62, 4]:3",77
281,1000096,AS069,3010759,p291,"W@[216, 4]:8",4,8,2,"60, 62","W@[60, 4]:5 + W@[62, 4]:3",608
282,1000096,AS069,3010736,p268,"W@[222, 4]:48",4,48,5,"194, 196, 206, 208, 210","W@[194, 4]:5 + W@[196, 4]:2 + W@[206, 4]:20 + W@[208, 4]:13 + W@[210, 4]:8",1112
283,1000096,AS069,3010728,p260,"W@[224, 4]:24",4,24,3,"151, 162, 164","W@[151, 4]:4 + W@[162, 4]:17 + W@[164, 4]:3",1148
284,1000096,AS069,3010703,p235,"W@[231, 2]:24",2,24,2,"70, 94","W@[70, 2]:20 + W@[94, 2]:4",684
285,1000096,AS069,3010705,p237,"W@[231, 4]:148",4,148,8,"208, 210, 213, 216, 218, 222, 224, 228","W@[208, 4]:13 + W@[210, 4]:8 + W@[213, 4]:12 + W@[216, 4]:8 + W@[218, 4]:5 + W@[222, 4]:48 + W@[224, 4]:24 + W@[228, 4]:30",374
286,1000096,AS069,3010776,p308,"W@[240, 0]:51",0,51,2,"6, 54","W@[6, 0]:24 + W@[54, 0]:27",707
287,1000096,AS069,3010855,p387,"W@[243, 1]:324",1,324,17,"62, 64, 68, 80, 94, 96, 107, 126, 162, 170, 172, 190, 194, 213, 216, 218, 222","W@[62, 1]:7 + W@[64, 1]:13 + W@[68, 1]:30 + W@[80, 1]:17 + W@[94, 1]:5 + W@[96, 1]:5 + W@[107, 1]:20 + W@[126, 1]:58 + W@[162, 1]:37 + W@[170, 1]:10 + W@[172, 1]:2 + W@[190, 1]:20 + W@[194, 1]:20 + W@[213, 1]:10 + W@[216, 1]:10 + W@[218, 1]:14 + W@[222, 1]:46",592
288,1000096,AS069,3010856,p388,"W@[243, 2]:74",2,74,2,"94, 174","W@[94, 2]:4 + W@[174, 2]:70",743
289,1000096,AS069,3010858,p390,"W@[243, 4]:311",4,311,8,"2, 6, 10, 14, 16, 18, 20, 22","W@[2, 4]:100 + W@[6, 4]:168 + W@[10, 4]:4 + W@[14, 4]:10 + W@[16, 4]:20 + W@[18, 4]:2 + W@[20, 4]:4 + W@[22, 4]:3",693
290,1000096,AS069,3010846,p378,"W@[245, 1]:27",1,27,3,"80, 94, 96","W@[80, 1]:17 + W@[94, 1]:5 + W@[96, 1]:5",584
291,1000096,AS069,3010842,p374,"W@[247, 5]:15",5,15,2,"27, 37","W@[27, 5]:10 + W@[37, 5]:5",839
292,1000096,AS069,3010814,p346,"W@[253, 1]:11",1,11,2,"58, 62","W@[58, 1]:4 + W@[62, 1]:7",555
293,1000096,AS069,3010778,p310,"W@[263, 1]:51",1,51,2,"245, 247","W@[245, 1]:27 + W@[247, 1]:24",64
294,1000096,AS069,3010674,p206,"W@[264, 1]:273",1,273,12,"107, 126, 162, 170, 172, 190, 194, 213, 216, 218, 222, 224","W@[107, 1]:20 + W@[126, 1]:58 + W@[162, 1]:37 + W@[170, 1]:10 + W@[172, 1]:2 + W@[190, 1]:20 + W@[194, 1]:20 + W@[213, 1]:10 + W@[216, 1]:10 + W@[218, 1]:14 + W@[222, 1]:46 + W@[224, 1]:26",742
295,1000096,AS069,3010666,p198,"W@[266, 1]:120",1,120,4,"96, 107, 126, 162","W@[96, 1]:5 + W@[107, 1]:20 + W@[126, 1]:58 + W@[162, 1]:37",1053
296,1000096,AS069,3010552,p84,"W@[269, 1]:22",1,22,2,"80, 94","W@[80, 1]:17 + W@[94, 1]:5",874
297,1000096,AS069,3010544,p76,"W@[271, 1]:7",1,7,2,"22, 23","W@[22, 1]:5 + W@[23, 1]:2",992
298,1000096,AS069,3010536,p68,"W@[273, 1]:11",1,11,2,"58, 62","W@[58, 1]:4 + W@[62, 1]:7",833
299,1000096,AS069,3010539,p71,"W@[273, 4]:8",4,8,2,"60, 62","W@[60, 4]:5 + W@[62, 4]:3",828
300,1000096,AS069,3010515,p47,"W@[279, 4]:45",4,45,4,"60, 62, 64, 68","W@[60, 4]:5 + W@[62, 4]:3 + W@[64, 4]:2 + W@[68, 4]:35",842
301,1000096,AS069,3010504,p36,"W@[281, 1]:11",1,11,2,"58, 62","W@[58, 1]:4 + W@[62, 1]:7",865
302,1000096,AS069,3010507,p39,"W@[281, 4]:8",4,8,2,"60, 62","W@[60, 4]:5 + W@[62, 4]:3",860
303,1000096,AS069,3010499,p31,"W@[283, 4]:22",4,22,2,"16, 18","W@[16, 4]:20 + W@[18, 4]:2",1040
304,1000096,AS069,3010563,p95,"W@[291, 4]:24",4,24,3,"151, 162, 164","W@[151, 4]:4 + W@[162, 4]:17 + W@[164, 4]:3",1313
305,1000096,AS069,3010569,p101,"W@[294, 1]:25",1,25,2,"96, 107","W@[96, 1]:5 + W@[107, 1]:20",1006
306,1000096,AS069,3010644,p176,"W@[299, 3]:34",3,34,4,"60, 66, 68, 94","W@[60, 3]:2 + W@[66, 3]:20 + W@[68, 3]:2 + W@[94, 3]:10",731
307,1000096,AS069,3010645,p177,"W@[299, 4]:45",4,45,4,"60, 62, 64, 68","W@[60, 4]:5 + W@[62, 4]:3 + W@[64, 4]:2 + W@[68, 4]:35",712
308,1000096,AS069,3010646,p178,"W@[299, 5]:27",5,27,2,"245, 247","W@[245, 5]:12 + W@[247, 5]:15",200
309,1000096,AS069,3010609,p141,"W@[308, 1]:535",1,535,11,"27, 35, 45, 47, 54, 58, 62, 64, 68, 80, 94","W@[27, 1]:20 + W@[35, 1]:40 + W@[45, 1]:3 + W@[47, 1]:40 + W@[54, 1]:356 + W@[58, 1]:4 + W@[62, 1]:7 + W@[64, 1]:13 + W@[68, 1]:30 + W@[80, 1]:17 + W@[94, 1]:5",871
310,1000096,AS069,3010610,p142,"W@[308, 2]:227",2,227,6,"54, 68, 70, 94, 174, 213","W@[54, 2]:111 + W@[68, 2]:20 + W@[70, 2]:20 + W@[94, 2]:4 + W@[174, 2]:70 + W@[213, 2]:2",815
311,1000096,AS069,3010612,p144,"W@[308, 4]:585",4,585,29,"58, 60, 62, 64, 68, 70, 72, 80, 86, 88, 92, 94, 126, 133, 151, 162, 164, 166, 170, 174, 194, 196, 206, 208, 210, 213, 216, 218, 222","W@[58, 4]:4 + W@[60, 4]:5 + W@[62, 4]:3 + W@[64, 4]:2 + W@[68, 4]:35 + @[70, 4]:12 + W@[72, 4]:5 + W@[80, 4]:164 + W@[86, 4]:3 + W@[88, 4]:5 + W@[92, 4]:3 + W@[94, 4]:7 + W@[126, 4]:10 + W@[133, 4]:6 + W@[151, 4]:4 + W@[162, 4]:17 + W@[164, 4]:3 + W@[166, 4]:65 + W@[170, 4]:60 + W@[174, 4]:51 + W@[194, 4]:5 + W@[196, 4]:2 + W@[206, 4]:20 + W@[208, 4]:13 + W@[210, 4]:8 + W@[213, 4]:12 + W@[216, 4]:8 + W@[218, 4]:5 + W@[222, 4]:48",919
312,1000096,AS069,3010604,p136,"W@[310, 4]:55",4,55,5,"196, 206, 208, 210, 213","W@[196, 4]:2 + W@[206, 4]:20 + W@[208, 4]:13 + W@[210, 4]:8 + W@[213, 4]:12",1127
313,1000096,AS069,3011167,p699,"W@[324, 4]:31",4,31,5,"88, 92, 94, 126, 133","W@[88, 4]:5 + W@[92, 4]:3 + W@[94, 4]:7 + W@[126, 4]:10 + W@[133, 4]:6",499
314,1000096,AS069,3011151,p683,"W@[328, 4]:47",4,47,2,"68, 70","W@[68, 4]:35 + @[70, 4]:12",183
315,1000096,AS069,3011152,p684,"W@[328, 5]:34",5,34,4,"94, 106, 151, 162","W@[94, 5]:15 + W@[106, 5]:13 + W@[151, 5]:1 + W@[162, 5]:5",597
316,1000096,AS069,3011140,p672,"W@[330, 1]:11",1,11,2,"58, 62","W@[58, 1]:4 + W@[62, 1]:7",229
317,1000096,AS069,3011143,p675,"W@[330, 4]:13",4,13,2,"23, 27","W@[23, 4]:3 + W@[27, 4]:10",486
