,khipu_id,name,cord_id,cord_name,cord_position,cord_position_index,parent_cord_position,cord_value,cord_color,num_summands,sum_string,handedness
645,6000061,QU012,6007003,p13s1,"B@[3, 2, 0]:113","(2, 0)","MB@[3, 2]:17",113,B,6,"KB@[5, 0]:5 + KB@[6, 0]:2 + KB@[6, 1]:71 + KB@[6, 2]:3 + KB@[6, 3]:7 + MB@[6, 4]:25",8
646,6000061,QU012,6007007,p14s1,"W:PB@[3, 3, 0]:84","(3, 0)","BS@[3, 3]:209",84,W:PB,3,"PB@[12, 7]:10 + PB@[12, 8]:1 + PB@[12, 9]:73",108
647,6000061,QU012,6007030,p40s1,"KB@[6, 20, 0]:18","(20, 0)","B@[6, 20]:21",18,KB,3,"W:PB@[12, 38]:11 + W@[12, 39]:6 + W@[12, 40]:1",113
648,6000061,QU012,6007036,p46s1,"PB@[6, 26, 0]:29","(26, 0)","B@[6, 26]:35",29,PB,3,"MB@[6, 29]:26 + B@[6, 30]:2 + B@[6, 31]:1",4
649,6000061,QU012,6007039,p48s2,"B@[6, 28, 1]:23","(28, 1)","B@[6, 28]:5",23,B,3,"KB@[9, 5]:17 + KB@[9, 7]:3 + MB@[9, 8]:3",27
650,6000061,QU012,6007045,p56s1,"KB@[6, 36, 0]:15","(36, 0)","W@[6, 36]:30",15,KB,3,"KB@[9, 7]:3 + MB@[9, 8]:3 + B@[9, 9]:9",20
651,6000061,QU012,6007047,p58s1,"PB@[6, 38, 0]:16","(38, 0)","W@[6, 38]:2",16,PB,4,"KB@[9, 7]:3 + MB@[9, 8]:3 + B@[9, 9]:9 + B@[9, 10]:1",19
652,6000061,QU012,6007048,p58s2,"B@[6, 38, 1]:33","(38, 1)","W@[6, 38]:2",33,B,5,"KB@[9, 4]:1 + KB@[9, 5]:17 + KB@[9, 7]:3 + MB@[9, 8]:3 + B@[9, 9]:9",17
653,6000061,QU012,6007053,p63s1,"PB@[7, 3, 0]:58","(3, 0)","MB@[7, 3]:74",58,PB,4,"B:MB@[9, 0]:10 + YB:MB@[9, 2]:30 + KB@[9, 4]:1 + KB@[9, 5]:17",8
654,6000061,QU012,6007054,p63s2,"B@[7, 3, 1]:91","(3, 1)","MB@[7, 3]:74",91,B,9,"MB@[12, 12]:41 + W:PB@[12, 14]:1 + W:PB@[12, 15]:10 + W:PB@[12, 16]:3 + KB@[12, 31]:1 + KB@[12, 32]:17 + W:PB@[12, 38]:11 + W@[12, 39]:6 + W@[12, 40]:1",77
655,6000061,QU012,6007059,p70s1,"B@[9, 2, 0]:25","(2, 0)","YB:MB@[9, 2]:30",25,B,5,"YB@[9, 23]:12 + MB@[9, 26]:6 + B@[9, 29]:3 + MB@[9, 31]:1 + YB@[9, 34]:3",27
656,6000061,QU012,6007060,p70s2,"PB@[9, 2, 1]:24","(2, 1)","YB:MB@[9, 2]:30",24,PB,4,"KB@[9, 4]:1 + KB@[9, 5]:17 + KB@[9, 7]:3 + MB@[9, 8]:3",4
657,6000061,QU012,6007061,p73s1,"B@[9, 5, 0]:13","(5, 0)","KB@[9, 5]:17",13,B,3,"MB@[9, 8]:3 + B@[9, 9]:9 + B@[9, 10]:1",4
658,6000061,QU012,6007065,p79s2,"KB@[9, 11, 1]:12","(11, 1)","B@[9, 11]:33",12,KB,4,"B@[9, 15]:3 + B@[9, 17]:7 + MB@[9, 20]:1 + YB@[9, 21]:1",7
659,6000061,QU012,6007067,p85s1,"B@[9, 17, 0]:21","(17, 0)","B@[9, 17]:7",21,B,3,"YB@[9, 23]:12 + MB@[9, 26]:6 + B@[9, 29]:3",9
660,6000061,QU012,6007069,p91s1,"W:PB@[9, 23, 0]:18","(23, 0)","YB@[9, 23]:12",18,W:PB,3,"W:PB@[12, 38]:11 + W@[12, 39]:6 + W@[12, 40]:1",62
661,6000061,QU012,6007078,p107s3,"PB@[10, 1, 2]:14","(1, 2)","PB@[10, 1]:52",14,PB,3,"W:PB@[12, 14]:1 + W:PB@[12, 15]:10 + W:PB@[12, 16]:3",22
662,6000061,QU012,6007082,p109s1,"B@[10, 3, 0]:56","(3, 0)","B@[10, 3]:162",56,B,4,"PB@[12, 11]:4 + MB@[12, 12]:41 + W:PB@[12, 14]:1 + W:PB@[12, 15]:10",18
663,6000061,QU012,6007084,p109s3,"PB@[10, 3, 2]:73","(3, 2)","B@[10, 3]:162",73,PB,6,"MB@[12, 12]:41 + W:PB@[12, 14]:1 + W:PB@[12, 15]:10 + W:PB@[12, 16]:3 + KB@[12, 31]:1 + KB@[12, 32]:17",25
664,6000061,QU012,6007088,p114s3,"KB@[12, 0, 2]:14","(0, 2)","W-PB@[12, 0]:32",14,KB,3,"W:PB@[12, 14]:1 + W:PB@[12, 15]:10 + W:PB@[12, 16]:3",15
665,6000061,QU012,6007092,p117s4,"PB@[12, 3, 3]:14","(3, 3)","W@[12, 3]:22",14,PB,3,"W:PB@[12, 14]:1 + W:PB@[12, 15]:10 + W:PB@[12, 16]:3",12
666,6000061,QU012,6007102,p129s1,"PB@[12, 15, 0]:18","(15, 0)","W:PB@[12, 15]:10",18,PB,3,"W:PB@[12, 38]:11 + W@[12, 39]:6 + W@[12, 40]:1",24
667,6000062,QU013,6007480,p253s1,"YB:MB@[15, 27, 0]:35","(27, 0)","PB@[15, 27]:0",35,YB:MB,5,"YB@[7, 0]:11 + BS@[7, 1]:2 + PG@[7, 2]:3 + MB@[7, 3]:8 + YB@[8, 0]:11",-96
668,6000062,QU013,6007480,p253s1,"YB:MB@[15, 27, 0]:35","(27, 0)","PB@[15, 27]:0",35,YB:MB,6,"GG@[21, 3]:2 + YB@[22, 1]:12 + BS@[22, 2]:7 + GG@[22, 3]:3 + YB@[23, 1]:7 + BS@[23, 2]:4",43
669,6000063,QU014,6007679,p2s2,"YB:KB@[0, 1, 1]:22","(1, 1)","BS@[0, 1]:88",22,YB:KB,3,"YB@[30, 2]:4 + YB@[30, 5]:2 + YB:BS@[33, 0]:16",124
670,6000063,QU014,6007682,p3s3,"B:BS@[0, 2, 2]:24","(2, 2)","YB@[0, 2]:44",24,B:BS,3,"YB@[2, 5]:4 + YB@[3, 0]:10 + YB:KB@[4, 0]:10",11
671,6000063,QU014,6007698,p45s1,"YB@[13, 1, 0]:42","(1, 0)","YB@[13, 1]:132",42,YB,3,"YB:AB@[45, 2]:2 + YB@[45, 3]:20 + YB@[45, 4]:20",145
672,6000064,QU015,6007836,p13s1,"B@[2, 1, 0]:586","(1, 0)","YB:AB@[2, 1]:85",586,B,24,"MB@[19, 1]:11 + MB@[19, 2]:1 + MB@[19, 3]:2 + BS@[20, 0]:1 + BS@[20, 1]:17 + BS@[20, 2]:1 + BS@[20, 3]:4 + YB:BS@[21, 0]:1 + YB:BS@[21, 1]:19 + YB:BS@[21, 2]:5 + YB:BS@[21, 3]:7 + YB:KB@[22, 0]:4 + YB:BS@[23, 0]:12 + BS@[24, 0]:25 + BS@[24, 1]:23 + BS@[24, 2]:18 + YB@[25, 0]:143 + YB@[26, 0]:54 + YB@[26, 1]:7 + YB@[26, 2]:16 + BS@[27, 0]:30 + BS@[27, 2]:16 + YB@[28, 0]:100 + YB@[29, 0]:69",73
673,6000064,QU015,6007842,p23s1,"YB@[4, 0, 0]:43","(0, 0)","YB:AB@[4, 0]:785",43,YB,6,"YB@[18, 1]:13 + BS@[18, 2]:15 + MB@[19, 0]:1 + MB@[19, 1]:11 + MB@[19, 2]:1 + MB@[19, 3]:2",50
674,6000064,QU015,6007844,p29s1,"YB:MB@[5, 1, 0]:23","(1, 0)","BS@[5, 1]:350",23,YB:MB,3,"BS@[13, 3]:12 + AB@[14, 1]:10 + MB@[15, 0]:1",27
675,6000064,QU015,6007847,p35s1,"BS@[7, 1, 0]:99","(1, 0)","GG@[7, 1]:190",99,BS,13,"MB@[19, 2]:1 + MB@[19, 3]:2 + BS@[20, 0]:1 + BS@[20, 1]:17 + BS@[20, 2]:1 + BS@[20, 3]:4 + YB:BS@[21, 0]:1 + YB:BS@[21, 1]:19 + YB:BS@[21, 2]:5 + YB:BS@[21, 3]:7 + YB:KB@[22, 0]:4 + YB:BS@[23, 0]:12 + BS@[24, 0]:25",46
676,6000064,QU015,6007854,p46s1,"AB@[10, 5, 0]:46","(5, 0)","YB@[10, 5]:51",46,AB,5,"AB@[17, 1]:15 + AB@[17, 2]:1 + BS@[17, 3]:1 + YB@[18, 0]:16 + YB@[18, 1]:13",23
677,6000064,QU015,6007870,p51s5,"BS@[13, 0, 4]:26","(0, 4)","YB@[13, 0]:111",26,BS,6,"MB@[19, 2]:1 + MB@[19, 3]:2 + BS@[20, 0]:1 + BS@[20, 1]:17 + BS@[20, 2]:1 + BS@[20, 3]:4",26
678,6000072,UR001,6008969,p230s7,"MB@[26, 0, 6]:13","(0, 6)","PK@[26, 0]:0",13,MB,4,"W:KB@[3, 19]:7 + W@[4, 1]:2 + KB@[4, 3]:1 + W@[4, 5]:3",-184
679,6000072,UR001,6009012,p237s1,"W@[29, 4, 0]:46","(4, 0)","W@[29, 4]:323",46,W,4,"AB@[21, 9]:22 + HB@[21, 15]:1 + MB@[23, 2]:1 + MB@[23, 3]:22",-40
680,6000072,UR001,6009022,p301s4,"KB@[34, 0, 3]:105","(0, 3)","PG@[34, 0]:0",105,KB,3,"AB@[10, 15]:1 + W@[12, 1]:1 + W@[12, 3]:103",-180
681,6000072,UR001,6009031,p301s13,"AB:KB@[34, 0, 12]:23","(0, 12)","PG@[34, 0]:0",23,AB:KB,3,"W@[29, 1]:1 + W@[29, 2]:1 + W@[29, 3]:21",-66
682,6000072,UR001,6009034,p301s16,"KB@[34, 0, 15]:32","(0, 15)","PG@[34, 0]:0",32,KB,4,"W:KB@[3, 11]:2 + W@[3, 12]:28 + AB@[3, 13]:1 + 0B@[3, 14]:1",-266
683,6000072,UR001,6009037,p301s19,"HB@[34, 0, 18]:41","(0, 18)","PG@[34, 0]:0",41,HB,6,"MB@[4, 7]:1 + W@[4, 9]:2 + KB@[4, 11]:1 + W@[4, 13]:2 + MB@[4, 14]:5 + KB@[4, 15]:30",-246
684,6000072,UR001,6009044,p322s1,"W@[38, 4, 0]:17","(4, 0)","MB@[38, 4]:52",17,W,7,"W:KB@[3, 19]:7 + W@[4, 1]:2 + KB@[4, 3]:1 + W@[4, 5]:3 + MB@[4, 7]:1 + W@[4, 9]:2 + KB@[4, 11]:1",-273
685,6000072,UR001,6008935,p39s1,"AB@[3, 16, 0]:19","(16, 0)","W@[3, 16]:760",19,AB,8,"W:KB@[3, 19]:7 + W@[4, 1]:2 + KB@[4, 3]:1 + W@[4, 5]:3 + MB@[4, 7]:1 + W@[4, 9]:2 + KB@[4, 11]:1 + W@[4, 13]:2",11
686,6000072,UR001,6008941,p57s1,"W@[4, 13, 0]:195","(13, 0)","W@[4, 13]:2",195,W,4,"GG@[25, 13]:1 + GG@[25, 14]:192 + W@[29, 1]:1 + W@[29, 2]:1",174
687,6000072,UR001,6008974,p230s12,"W@[26, 0, 11]:106","(0, 11)","PK@[26, 0]:0",106,W,6,"MB@[38, 1]:1 + MB@[38, 2]:1 + MB@[38, 3]:1 + MB@[38, 4]:52 + MB@[38, 6]:1 + MB@[38, 9]:50",92
688,6000072,UR001,6009022,p301s4,"KB@[34, 0, 3]:105","(0, 3)","PG@[34, 0]:0",105,KB,5,"MB@[38, 2]:1 + MB@[38, 3]:1 + MB@[38, 4]:52 + MB@[38, 6]:1 + MB@[38, 9]:50",22
689,6000072,UR001,6009024,p301s6,"AB@[34, 0, 5]:504","(0, 5)","PG@[34, 0]:0",504,AB,6,"AB@[43, 2]:2 + AB@[43, 3]:7 + MB@[43, 4]:15 + AB@[43, 5]:279 + AB@[43, 6]:199 + MB@[43, 8]:2",77
690,6000072,UR001,6009028,p301s10,"GG@[34, 0, 9]:106","(0, 9)","PG@[34, 0]:0",106,GG,6,"MB@[38, 1]:1 + MB@[38, 2]:1 + MB@[38, 3]:1 + MB@[38, 4]:52 + MB@[38, 6]:1 + MB@[38, 9]:50",21
691,6000073,UR004,6009562,p43s1,"MB@[2, 23, 0]:32","(23, 0)","MB@[2, 23]:90",32,MB,6,"AB:GG@[0, 17]:2 + MB@[2, 0]:1 + MB@[2, 1]:3 + GG:MB@[2, 2]:1 + KB@[2, 3]:3 + KB@[2, 5]:22",-22
692,6000073,UR004,6009566,p85s1,"MB@[7, 3, 0]:14","(3, 0)","MB@[7, 3]:0",14,MB,3,"MB@[4, 5]:12 + GG@[4, 6]:1 + MB@[4, 8]:1",-29
693,6000073,UR004,6009568,p129s1,"MB@[13, 4, 0]:79","(4, 0)","MB@[13, 4]:13",79,MB,5,"MB@[4, 12]:2 + MB@[4, 13]:1 + MB@[4, 14]:25 + MB@[4, 15]:5 + MB@[4, 16]:46",-65
694,6000073,UR004,6009579,p180s1,"MB@[20, 15, 0]:31","(15, 0)","MB@[20, 15]:7",31,MB,3,"MB@[4, 13]:1 + MB@[4, 14]:25 + MB@[4, 15]:5",-116
695,6000073,UR004,6009580,p181s1,"MB@[20, 16, 0]:35","(16, 0)","MB@[20, 16]:14",35,MB,5,"AB:MB@[7, 6]:15 + GG@[7, 7]:13 + MB@[9, 0]:1 + AB@[9, 1]:5 + MB@[9, 2]:1",-90
696,6000073,UR004,6009582,p183s1,"MB@[20, 18, 0]:29","(18, 0)","MB@[20, 18]:9",29,MB,3,"KB@[2, 3]:3 + KB@[2, 5]:22 + MB@[2, 6]:4",-158
697,6000073,UR004,6009585,p193s1,"KB@[22, 4, 0]:82","(4, 0)","KB@[22, 4]:9",82,KB,4,"MB@[4, 14]:25 + MB@[4, 15]:5 + MB@[4, 16]:46 + MB@[4, 17]:6",-128
698,6000073,UR004,6009586,p214s1,"MB@[24, 14, 0]:14","(14, 0)","MB@[24, 14]:2",14,MB,3,"MB@[4, 5]:12 + GG@[4, 6]:1 + MB@[4, 8]:1",-158
699,6000073,UR004,6009587,p215s1,"MB@[24, 15, 0]:27","(15, 0)","MB@[24, 15]:11",27,MB,3,"MB:KB@[2, 28]:3 + MB@[4, 0]:17 + MB@[4, 1]:7",-165
700,6000073,UR004,6009589,p217s1,"MB@[24, 17, 0]:84","(17, 0)","MB@[24, 17]:61",84,MB,3,"MB@[11, 6]:19 + MB@[11, 7]:36 + MB@[11, 8]:29",-108
701,6000073,UR004,6009607,p372s1,"MB@[52, 4, 0]:27","(4, 0)","MB@[52, 4]:10",27,MB,3,"MB:KB@[2, 28]:3 + MB@[4, 0]:17 + MB@[4, 1]:7",-322
702,6000073,UR004,6009611,p385s1,"MB@[56, 1, 0]:16","(1, 0)","MB@[56, 1]:2",16,MB,3,"MB@[17, 7]:3 + MB@[17, 9]:8 + MB@[17, 10]:5",-225
703,6000073,UR004,6009628,p444s1,"MB:KB@[65, 2, 0]:146","(2, 0)","MB@[65, 2]:2230",146,MB:KB,3,"KB@[0, 8]:1 + KB@[0, 9]:123 + MB@[0, 10]:22",-434
704,6000073,UR004,6009555,p14s1,"MB@[0, 13, 0]:37","(13, 0)","MB@[0, 13]:101",37,MB,3,"MB@[4, 0]:17 + MB@[4, 1]:7 + AB@[4, 2]:13",37
705,6000073,UR004,6009562,p43s1,"MB@[2, 23, 0]:32","(23, 0)","MB@[2, 23]:90",32,MB,3,"MB@[20, 16]:14 + MB@[20, 17]:9 + MB@[20, 18]:9",139
706,6000073,UR004,6009563,p46s1,"GG@[2, 26, 0]:19","(26, 0)","GG:MB@[2, 26]:2",19,GG,3,"MB@[4, 9]:3 + MB@[4, 10]:1 + MB@[4, 11]:15",14
707,6000073,UR004,6009566,p85s1,"MB@[7, 3, 0]:14","(3, 0)","MB@[7, 3]:0",14,MB,3,"AB@[9, 1]:5 + MB@[9, 2]:1 + MB@[9, 3]:8",8
708,6000073,UR004,6009568,p129s1,"MB@[13, 4, 0]:79","(4, 0)","MB@[13, 4]:13",79,MB,3,"MB@[20, 13]:52 + LK@[20, 14]:20 + MB@[20, 15]:7",50
709,6000073,UR004,6009579,p180s1,"MB@[20, 15, 0]:31","(15, 0)","MB@[20, 15]:7",31,MB,4,"MB@[22, 1]:6 + MB@[22, 2]:8 + MB@[22, 3]:8 + KB@[22, 4]:9",11
710,6000073,UR004,6009580,p181s1,"MB@[20, 16, 0]:35","(16, 0)","MB@[20, 16]:14",35,MB,3,"MB@[24, 7]:15 + MB@[24, 8]:3 + MB@[24, 9]:17",27
711,6000073,UR004,6009582,p183s1,"MB@[20, 18, 0]:29","(18, 0)","MB@[20, 18]:9",29,MB,4,"MB@[34, 2]:3 + MB@[34, 3]:3 + MB@[34, 12]:1 + MB@[34, 13]:22",90
712,6000073,UR004,6009585,p193s1,"KB@[22, 4, 0]:82","(4, 0)","KB@[22, 4]:9",82,KB,6,"MB@[36, 4]:17 + KB@[36, 5]:11 + MB@[36, 6]:2 + MB@[36, 7]:23 + MB@[36, 8]:1 + MB@[36, 9]:28",94
713,6000073,UR004,6009586,p214s1,"MB@[24, 14, 0]:14","(14, 0)","MB@[24, 14]:2",14,MB,4,"MB@[32, 18]:1 + GG-MB@[32, 19]:1 + MB@[32, 21]:5 + MB:G@[32, 22]:7",47
714,6000073,UR004,6009587,p215s1,"MB@[24, 15, 0]:27","(15, 0)","MB@[24, 15]:11",27,MB,6,"MB@[30, 5]:2 + MB@[30, 6]:16 + MB@[32, 1]:1 + MB@[32, 2]:4 + MB@[32, 3]:2 + MB@[32, 4]:2",27
715,6000073,UR004,6009589,p217s1,"MB@[24, 17, 0]:84","(17, 0)","MB@[24, 17]:61",84,MB,10,"MB@[63, 1]:1 + KB@[63, 2]:1 + MB:KB@[63, 4]:1 + GG:MB@[63, 5]:4 + GG:MB@[63, 6]:2 + MB@[64, 2]:1 + GG:MB@[64, 3]:1 + MB:KB@[64, 4]:9 + MB:KB@[64, 5]:32 + MB:KB@[65, 0]:32",219
716,6000073,UR004,6009607,p372s1,"MB@[52, 4, 0]:27","(4, 0)","MB@[52, 4]:10",27,MB,6,"AB:G@[56, 2]:3 + MB@[57, 0]:1 + AB@[57, 1]:7 + MB@[57, 2]:1 + MB@[57, 3]:5 + MB@[57, 4]:10",17
717,6000073,UR004,6009611,p385s1,"MB@[56, 1, 0]:16","(1, 0)","MB@[56, 1]:2",16,MB,3,"MB@[57, 2]:1 + MB@[57, 3]:5 + MB@[57, 4]:10",6
718,6000074,UR017,6009754,p58s1,"W:BL@[10, 4, 0]:19","(4, 0)","KB@[10, 4]:19",19,W:BL,10,"W:AB@[4, 6]:3 + W:BL@[4, 7]:1 + AB@[4, 8]:3 + AB@[6, 0]:2 + W:BL@[6, 1]:1 + W:BL@[6, 2]:1 + AB@[6, 3]:1 + BL@[6, 4]:3 + AB@[6, 5]:1 + W:AB@[6, 6]:3",-31
719,6000074,UR017,6009755,p59s1,"W:BL@[10, 5, 0]:16","(5, 0)","KB@[10, 5]:16",16,W:BL,9,"W:AB@[4, 6]:3 + W:BL@[4, 7]:1 + AB@[4, 8]:3 + AB@[6, 0]:2 + W:BL@[6, 1]:1 + W:BL@[6, 2]:1 + AB@[6, 3]:1 + BL@[6, 4]:3 + AB@[6, 5]:1",-32
720,6000074,UR017,6009762,p73s1,"W@[16, 0, 0]:17","(0, 0)","AB@[16, 0]:11",17,W,3,"AB@[14, 0]:5 + AB@[14, 1]:1 + AB@[16, 0]:11",-2
721,6000074,UR017,6009763,p79s1,"AB@[19, 0, 0]:19","(0, 0)","AB@[19, 0]:10",19,AB,4,"AB@[12, 1]:1 + W@[12, 2]:1 + KB@[12, 3]:8 + MB@[12, 4]:9",-14
722,6000074,UR017,6009764,p87s1,"W:MB@[23, 0, 0]:13","(0, 0)","MB:KB@[23, 0]:21",13,W:MB,3,"AB@[18, 0]:2 + AB@[18, 1]:1 + AB@[19, 0]:10",-9
723,6000074,UR017,6009765,p90s1,"W-KB@[24, 0, 0]:11","(0, 0)","AB@[24, 0]:11",11,W-KB,4,"AB@[12, 0]:1 + AB@[12, 1]:1 + W@[12, 2]:1 + KB@[12, 3]:8",-25
724,6000074,UR017,6009766,p91s1,"W-AB@[24, 1, 0]:11","(1, 0)","MB:KB@[24, 1]:11",11,W-AB,4,"AB@[12, 0]:1 + AB@[12, 1]:1 + W@[12, 2]:1 + KB@[12, 3]:8",-26
725,6000074,UR017,6009754,p58s1,"W:BL@[10, 4, 0]:19","(4, 0)","KB@[10, 4]:19",19,W:BL,4,"AB@[12, 1]:1 + W@[12, 2]:1 + KB@[12, 3]:8 + MB@[12, 4]:9",7
726,6000087,UR190,6011456,p347s1,"W:AB@[20, 10, 0]:14","(10, 0)","AB@[20, 10]:24",14,W:AB,3,"AB@[0, 4]:6 + MB@[1, 0]:4 + MB@[1, 1]:4",-341
727,6000087,UR190,6011456,p347s1,"W:AB@[20, 10, 0]:14","(10, 0)","AB@[20, 10]:24",14,W:AB,3,"MB@[21, 3]:8 + AB@[21, 4]:3 + AB@[21, 5]:3",22
728,6000088,UR193,6011591,p30s1,"W:AB@[2, 26, 0]:62","(26, 0)","W:AB@[2, 26]:13",62,W:AB,3,"W:AB@[2, 9]:33 + W:AB@[2, 10]:15 + W:AB@[2, 11]:14",-16
729,6000088,UR193,6011596,p34s1,"W:BG@[2, 30, 0]:92","(30, 0)","W:AB@[2, 30]:87",92,W:BG,4,"W:AB@[2, 20]:17 + W:BG@[2, 21]:33 + W@[2, 22]:20 + W:AB@[2, 23]:22",-9
730,6000088,UR193,6011600,p38s1,"W:BG@[2, 34, 0]:104","(34, 0)","W:AB@[2, 34]:14",104,W:BG,4,"W:AB@[2, 11]:14 + W:AB@[2, 12]:54 + W:AB@[2, 13]:12 + W:AB@[2, 14]:24",-21
731,6000088,UR193,6011608,p44s1,"W:BG@[2, 40, 0]:83","(40, 0)","W@[2, 40]:17",83,W:BG,3,"W:AB@[2, 10]:15 + W:AB@[2, 11]:14 + W:AB@[2, 12]:54",-29
732,6000088,UR193,6011616,p50s1,"W:MB@[2, 46, 0]:67","(46, 0)","W@[2, 46]:20",67,W:MB,3,"W:AB@[2, 16]:15 + W:AB@[2, 17]:30 + W:AB@[2, 18]:22",-29
733,6000088,UR193,6011631,p66s1,"W:AB@[3, 9, 0]:120","(9, 0)","W@[3, 9]:83",120,W:AB,3,"W@[2, 27]:76 + W:AB@[2, 28]:23 + W:AB@[2, 29]:21",-34
734,6000088,UR193,6011643,p79s1,"W:YB@[3, 22, 0]:55","(22, 0)","W@[3, 22]:6",55,W:YB,3,"W@[3, 15]:12 + W@[3, 16]:9 + W:AB@[3, 17]:34",-6
735,6000088,UR193,6011646,p82s1,"W:AB@[3, 25, 0]:64","(25, 0)","W@[3, 25]:19",64,W:AB,3,"W@[2, 22]:20 + W:AB@[2, 23]:22 + W@[2, 24]:22",-55
736,6000088,UR193,6011660,p97s7,"W@[4, 0, 7]:63","(0, 7)","W@[4, 0]:21",63,W,3,"W:AB@[3, 1]:24 + W@[3, 2]:22 + W:MB@[3, 3]:17",-38
737,6000088,UR193,6011663,p97s9,"W@[4, 0, 10]:76","(0, 10)","W@[4, 0]:21",76,W,5,"W@[3, 24]:14 + W@[3, 25]:19 + W@[3, 26]:17 + W@[3, 27]:12 + W:AB@[3, 28]:14",-14
738,6000088,UR193,6011685,p98s2,"W@[4, 1, 1]:45","(1, 1)","W@[4, 1]:38",45,W,4,"W@[3, 13]:15 + W@[3, 14]:9 + W@[3, 15]:12 + W@[3, 16]:9",-27
739,6000088,UR193,6011559,p1s1,"W:RM@[0, 0, 0]:130","(0, 0)","W@[0, 0]:41",130,W:RM,5,"W@[3, 20]:30 + W@[3, 21]:14 + W@[3, 22]:6 + W@[3, 23]:66 + W@[3, 24]:14",78
740,6000088,UR193,6011560,p4s1,"W@[2, 0, 0]:55","(0, 0)","W@[2, 0]:22",55,W,3,"W@[3, 15]:12 + W@[3, 16]:9 + W:AB@[3, 17]:34",69
741,6000088,UR193,6011561,p5s1,"W:KB@[2, 1, 0]:67","(1, 0)","KB:VR@[2, 1]:7",67,W:KB,3,"W:AB@[2, 16]:15 + W:AB@[2, 17]:30 + W:AB@[2, 18]:22",16
742,6000088,UR193,6011565,p6s4,"W:AB@[2, 2, 3]:49","(2, 3)","W@[2, 2]:100",49,W:AB,3,"W:AB@[2, 45]:14 + W@[2, 46]:20 + W@[2, 47]:15",44
743,6000088,UR193,6011570,p8s1,"W:LC@[2, 4, 0]:31","(4, 0)","W:AB@[2, 4]:52",31,W:LC,3,"W@[3, 12]:7 + W@[3, 13]:15 + W@[3, 14]:9",62
744,6000088,UR193,6011572,p10s1,"W:LC@[2, 6, 0]:62","(6, 0)","W:AB@[2, 6]:31",62,W:LC,3,"W:AB@[2, 9]:33 + W:AB@[2, 10]:15 + W:AB@[2, 11]:14",4
745,6000088,UR193,6011581,p23s1,"W:AB@[2, 19, 0]:48","(19, 0)","W:AB@[2, 19]:17",48,W:AB,3,"W@[2, 32]:19 + W:AB@[2, 33]:15 + W:AB@[2, 34]:14",14
746,6000088,UR193,6011585,p26s1,"W@[2, 22, 0]:76","(22, 0)","W@[2, 22]:20",76,W,5,"W@[3, 24]:14 + W@[3, 25]:19 + W@[3, 26]:17 + W@[3, 27]:12 + W:AB@[3, 28]:14",57
747,6000088,UR193,6011591,p30s1,"W:AB@[2, 26, 0]:62","(26, 0)","W:AB@[2, 26]:13",62,W:AB,4,"W@[3, 5]:12 + W@[3, 6]:16 + W@[3, 7]:16 + W@[3, 8]:18",33
748,6000088,UR193,6011593,p31s1,"W:BG@[2, 27, 0]:54","(27, 0)","W@[2, 27]:76",54,W:BG,3,"W:AB@[2, 33]:15 + W:AB@[2, 34]:14 + W:AB@[2, 35]:25",7
749,6000088,UR193,6011599,p37s1,"W:AB@[2, 33, 0]:31","(33, 0)","W:AB@[2, 33]:15",31,W:AB,3,"W@[3, 12]:7 + W@[3, 13]:15 + W@[3, 14]:9",33
750,6000088,UR193,6011600,p38s1,"W:BG@[2, 34, 0]:104","(34, 0)","W:AB@[2, 34]:14",104,W:BG,4,"W@[2, 46]:20 + W@[2, 47]:15 + W:AB@[2, 48]:14 + W:AB@[2, 49]:55",13
751,6000088,UR193,6011603,p40s1,"W:MB@[2, 36, 0]:49","(36, 0)","W:AB@[2, 36]:27",49,W:MB,3,"W:AB@[2, 45]:14 + W@[2, 46]:20 + W@[2, 47]:15",10
752,6000088,UR193,6011608,p44s1,"W:BG@[2, 40, 0]:83","(40, 0)","W@[2, 40]:17",83,W:BG,3,"W@[3, 32]:11 + W@[3, 33]:54 + KB:VR@[3, 34]:18",46
753,6000088,UR193,6011612,p47s1,"W:BG@[2, 43, 0]:45","(43, 0)","W@[2, 43]:17",45,W:BG,4,"W@[3, 13]:15 + W@[3, 14]:9 + W@[3, 15]:12 + W@[3, 16]:9",24
754,6000088,UR193,6011616,p50s1,"W:MB@[2, 46, 0]:67","(46, 0)","W@[2, 46]:20",67,W:MB,3,"W:AB@[3, 39]:8 + W@[4, 0]:21 + W@[4, 1]:38",47
755,6000088,UR193,6011619,p52s1,"W:MB@[2, 48, 0]:36","(48, 0)","W:AB@[2, 48]:14",36,W:MB,3,"W@[3, 13]:15 + W@[3, 14]:9 + W@[3, 15]:12",19
756,6000088,UR193,6011622,p54s1,"W:KB@[2, 50, 0]:45","(50, 0)","KB:VR@[2, 50]:16",45,W:KB,4,"W@[3, 13]:15 + W@[3, 14]:9 + W@[3, 15]:12 + W@[3, 16]:9",17
757,6000088,UR193,6011631,p66s1,"W:AB@[3, 9, 0]:120","(9, 0)","W@[3, 9]:83",120,W:AB,4,"W@[3, 29]:84 + W:MB@[3, 30]:9 + W:MB@[3, 31]:16 + W@[3, 32]:11",21
